elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12
0.8469514554081741,0.5207239819004523,0.8305593333765087,0.2780399184022715,0.4108761329305137,0.3335473915252125,0.304405848005437,0.31684378894999377,0.2962962962962963,0.2422222222222219,0.31619363095686204,0.3309393870096482,0.25,0.25,0.4848484848484844,0.3550295857988175
0.8011559603178604,0.47663348416289586,0.8174341040088078,0.21655950247707367,0.42799597180261895,0.29168570293621876,0.30932714202795,0.3161902854598111,0.39506172839506126,0.40296296296296275,0.40954603628698383,0.32857634360752463,0.25,0.25,0.5656565656565649,0.3550295857988175
0.9909324919721172,0.47565610859728524,0.9218684948236144,0.23424934430397015,0.4108761329305137,0.3035518598188123,0.3226409999638551,0.3038904161981537,0.2962962962962963,0.3111111111111109,0.31619363095686204,0.2939883222274129,0.25,0.25,0.4848484848484844,0.3550295857988175
0.9721813183460455,0.44712464006581687,0.8371847482008743,0.22651852887345414,0.49024993133754524,0.3740044866054859,0.38680024035205474,0.3987916413837316,0.41077441077441046,0.3820875420875418,0.3904512261058226,0.395240875163247,0.25,0.5,0.5913682277318637,0.3550295857988175
0.9042902334455576,0.46154681517577445,0.7493396701090504,0.19237065057351654,0.5372995584475966,0.40985532762822796,0.4242204293996945,0.46205352120612764,0.41025641025641013,0.40437606837606843,0.4292936604914317,0.4504966099495049,0.37692307692307736,0.75,0.6452214452214458,0.3550295857988175
0.7441388728009741,0.3809351432880843,0.6019423996238971,0.22542979924598128,0.6239230166722622,0.29867487842326934,0.3072348326094292,0.3621049566034058,0.3392775491540925,0.3315226337448558,0.3663273301156309,0.3732802047253698,0.3117283950617282,0.5,0.5656565656565649,0.25860179706333586
0.5157251291004208,0.5532908268202386,0.6420333115495347,0.2326122180140684,0.840428453721505,0.47184582930703556,0.4837115180018241,0.5248973930049736,0.5016835016835013,0.4551515151515151,0.5039592644049469,0.4771853562854016,0.39204545454545414,0.75,0.6666666666666661,0.5567509413663263
0.46703202813893974,0.7981900452488686,0.5599378278608897,0.25091301409358935,0.8474320241691853,0.9865633223535326,0.9753422664080338,1.0,0.9999999999999996,0.9402962962962969,1.0,0.9790519395703678,0.833333333333333,0.75,0.9959595959595964,1.0000000000000009
0.979208845228996,0.3393171534348005,0.9817192715968703,0.222217681499423,0.4528975556165893,0.4412328938605379,0.4149951540227024,0.45753269373994954,0.35690235690235683,0.3549494949494947,0.30346375750275545,0.40365958015852677,0.25,0.25,0.5840220385674932,0.3550295857988175
0.9822149084964629,0.379018447615733,0.9185302532883646,0.2121173675622796,0.5926098071113168,0.4643334241831365,0.42408635568433706,0.47082554882435224,0.42735042735042716,0.3958974358974361,0.4239079447993097,0.43206880163066064,0.3269230769230771,0.5,0.6433566433566433,0.3550295857988175
0.9893949645303977,0.6110110525925374,0.7880127529326333,0.21825755774612765,0.5599029270467053,0.3619610370095456,0.3686952934839618,0.4017121981515208,0.33879781420765065,0.3257923497267763,0.3230802838090838,0.36341683775571054,0.2827868852459017,0.5,0.6179831097863886,0.3550295857988175
0.9575003267309476,0.5517948717948717,0.7506812927446305,0.21516750475883417,0.6554452596748668,0.5314738821874627,0.5241552963718128,0.5685593297222509,0.5149911816578476,0.5046560846560846,0.5229025284735584,0.5280877635124006,0.45238095238095255,0.75,0.7099567099567095,0.3550295857988175
0.8792205604565737,0.5934841628959278,0.7131888612362678,0.19601332680220795,0.6366949599578007,0.48786402634178483,0.4842430159808977,0.5024504498671352,0.4820693709582593,0.465291005291006,0.5006757652997207,0.483077412995768,0.39285714285714324,0.75,0.7272727272727266,0.3550295857988175
0.7451022743273228,0.6342972918214356,0.6621274818833751,0.15288528926372424,0.5672543626279491,0.4463664063015216,0.4571633653553615,0.47490994563799616,0.44997236042012156,0.45197346600331656,0.4677171246829914,0.46884713376325005,0.45149253731343286,0.75,0.6693803708729078,0.3550295857988175
0.5847059450754806,0.7465658134666033,0.6094667521146937,0.17496254057930405,0.615547639446274,0.4198764070249048,0.44382720944547227,0.48482222805439035,0.4344941956882251,0.4057048092868989,0.4478623220568094,0.4597390741798342,0.32089552238805963,0.75,0.7073722297602894,0.3550295857988175
0.4710131831787905,0.7757647058823527,0.5001662241219269,0.2912235938962915,0.7207452165156099,0.41707268500325334,0.4367168883398733,0.5051753260270937,0.5456790123456785,0.4879259259259259,0.5098998720168639,0.4745741062360036,0.44166666666666643,0.75,0.7474747474747465,0.44970414201183484
1.0,0.45349547511312194,1.0,0.23745806955648274,0.46865558912386795,0.4110476391298379,0.36851723693153327,0.39671927413680885,0.3703703703703707,0.3111111111111109,0.3555766769555069,0.36201420607304247,0.25,0.25,0.6060606060606055,0.3550295857988175
0.9881237016065789,0.4344856711915539,0.9320150537170164,0.2221295601617903,0.5786505538771411,0.48215418508614327,0.49527686964248474,0.5210636296321667,0.502057613168724,0.43970370370370304,0.44844287184120013,0.48140777229079257,0.3500000000000001,0.5,0.6680134680134682,0.3550295857988175
0.9783461171924586,0.4283987739016202,0.8612220084358566,0.2246734220742297,0.6320534061007717,0.5005766791587192,0.47129327836565427,0.5200095917447758,0.471923536439665,0.4233333333333329,0.43928329443649794,0.4766003077930989,0.3588709677419355,0.75,0.6979472140762457,0.3550295857988175
0.9925811297953686,0.5177813457889358,0.81333107708635,0.22096666185966263,0.6411655784036654,0.5165192221061421,0.5428554419490705,0.5906433056736224,0.5675029868578254,0.5233333333333334,0.5544681171422123,0.5358875628101885,0.46370967741935587,0.75,0.7585532746823063,0.3550295857988175
0.992433983614422,0.707653734886136,0.7061782501558018,0.20178396687381883,0.616314199395771,0.4380771341698626,0.43487560500597233,0.45530484093250756,0.39344262295081966,0.3720947176684879,0.38161683305297167,0.397182079101956,0.25,0.5,0.6716343765524089,0.3550295857988175
0.9524820033846737,0.6667522989344623,0.7206828907537743,0.175650730681294,0.6718156125134005,0.5047939450285783,0.5138336979655005,0.5440218923669216,0.4814814814814814,0.4800000000000004,0.4878416020477303,0.5017398344839523,0.411290322580645,0.75,0.7272727272727266,0.3550295857988175
0.9045810879599223,0.6063951734539967,0.7477207146917659,0.18164381806269447,0.6823478636167479,0.5535775077530802,0.576053466470337,0.6110759556014145,0.5878894767783653,0.5615167548500883,0.5884714798363824,0.5970174658407448,0.5,0.75,0.7272727272727266,0.3550295857988175
0.7956309554263186,0.6730054006714346,0.6661987043292785,0.18075408893704314,0.6511061300068235,0.5277333154419024,0.5387130220813301,0.5744177099445835,0.5364396654719239,0.5444444444444443,0.5668900097869463,0.5659252025686508,0.5,0.75,0.7272727272727266,0.3550295857988175
0.6516851887799664,0.7259134615384615,0.5886600608768862,0.22880119621897443,0.6195241691842908,0.47975792254927363,0.48184156608275863,0.5154603477534501,0.4976851851851847,0.4811805555555555,0.5098269404501998,0.49572873338195445,0.4453125,0.75,0.7272727272727266,0.3550295857988175
0.5226573501138692,0.8542095370692655,0.4538227396591492,0.23095262056627175,0.5882640018591685,0.4316750090378747,0.4554753784561347,0.525675856187882,0.48034188034187997,0.4499487179487187,0.4901522478124143,0.49409254997121366,0.4653846153846155,0.75,0.7575757575757569,0.4164770141101508
0.9483793179341973,0.4125882352941177,0.9496794249077132,0.24486371443275323,0.34154078549849043,0.24173559659935062,0.24758028108923336,0.2531884646093605,0.20370370370370372,0.18711111111111123,0.1971693141609574,0.21205275746769114,0.1499999999999999,0.25,0.4848484848484844,0.21301775147929103
0.9781097533468284,0.5946166774402066,0.8502542264234236,0.24176958651068747,0.4601393427461611,0.3214198180590131,0.3249321636350513,0.37045774875684057,0.29024943310657525,0.2590929705215417,0.2919029540597391,0.3304310654835434,0.25,0.5,0.5912183055040199,0.3550295857988175
0.9791261178830304,0.5597752152970372,0.8082754125484937,0.2566271652269989,0.5740668550823518,0.45734970399266484,0.4574025291085606,0.5323220718168722,0.482676224611708,0.4366666666666652,0.47429044643529306,0.47749649251840287,0.42741935483870996,0.75,0.7096774193548381,0.3550295857988175
0.9759776352147576,0.5638424449224833,0.814826611289297,0.22149677694259418,0.616314199395771,0.46168481447513177,0.46651609680030504,0.5323794175257035,0.49301760777170633,0.4387249544626588,0.484916625836302,0.4706018480757659,0.43852459016393475,0.75,0.6974664679582707,0.3550295857988175
0.9732389144591913,0.5902618500111267,0.8036916830962064,0.1623049823343501,0.6104204843742274,0.4026493773431117,0.41258859724008357,0.4509660062845713,0.39951426836672743,0.35289617486338765,0.4080156689864891,0.40822252778400614,0.2950819672131142,0.5,0.6477893691008445,0.3550295857988175
0.9979108531287366,0.7516138763197588,0.6864038536857655,0.1622881259597757,0.5600633002445692,0.3888221763678237,0.41186386530256947,0.4406982599465734,0.37507348618459746,0.33407407407407375,0.37064920073276575,0.39497269309935845,0.25,0.5,0.6426166426166429,0.3550295857988175
0.9790809086077914,0.7839517345399698,0.7106476984075585,0.1781199040172623,0.6032705126360725,0.4545985414933895,0.44708919900537847,0.4951179851112135,0.4268077601410929,0.40077601410934793,0.42510477050867035,0.43643999913275655,0.3293650793650795,0.75,0.6445406445406441,0.3550295857988175
0.9622438302090899,0.7310611589548972,0.7595070518163833,0.17221698963267218,0.6461358542052427,0.49667890312748675,0.49550286992801595,0.5342983928557317,0.4862604540023896,0.4533333333333327,0.4788074983061046,0.4909392633979621,0.5,0.75,0.7272727272727266,0.3550295857988175
0.9350997874181992,0.6612368024132733,0.7113960667486994,0.2103518333653691,0.6856087853066715,0.5449309970410674,0.5577206697892505,0.5735384039331688,0.5596707818930047,0.5352733686067017,0.5540199969169333,0.550532113972722,0.5,0.75,0.7272727272727266,0.3550295857988175
0.8622914689893939,0.6429046854473799,0.6318452548827902,0.2502584681444635,0.6751291297144517,0.5573500234825035,0.5523805271539342,0.587955509060774,0.5639187574671438,0.5599999999999996,0.5826996913347884,0.5765867105076117,0.5,0.75,0.7272727272727266,0.3550295857988175
0.731215335625647,0.7439517345399698,0.5460148871845005,0.1131186742642667,0.616314199395771,0.4957873743397023,0.49102932420638634,0.5079352113025983,0.46913580246913567,0.4740388007054679,0.48845104555410934,0.4951359291983657,0.38492063492063533,0.75,0.7272727272727266,0.3550295857988175
0.5853981177823684,0.8096561085972853,0.4481661377717332,0.0,0.5392749244712993,0.3657359927667505,0.39119491863162903,0.4283273999783921,0.407407407407407,0.3880370370370363,0.4048784160204768,0.3994357126522745,0.25,0.5,0.6939393939393934,0.3106508875739653
0.44211927880980895,0.8369592760180997,0.4908576732940442,0.5061446313531215,0.641993957703928,0.30858884533177466,0.3364967861105739,0.40220768235514237,0.5061728395061729,0.4534814814814814,0.477226530151321,0.4049601249302115,0.3500000000000001,0.75,0.737373737373737,0.46745562130177554
0.8052858813296417,0.29624023035787705,0.8669677148402624,0.262493736151187,0.3299459855351099,0.34171084097761195,0.30515149861490887,0.33028516755489346,0.26487093153759833,0.21925925925925904,0.24617932695927136,0.2883233217232002,0.22727272727272751,0.25,0.4848484848484844,0.3550295857988175
0.8466034096454891,0.5870497737556564,0.8200332448243857,0.2770959021323296,0.36722054380664737,0.2315012721020402,0.22930485068271356,0.2534335284181788,0.20493827160493794,0.16988888888888898,0.16682978242866797,0.22725287448675457,0.11666666666666625,0.5,0.4848484848484844,0.23076923076923084
0.9118443988637672,0.7317647058823531,0.710590131612086,0.27325524918515964,0.432887354337506,0.27981325768219634,0.28077582511956134,0.3040654617758807,0.2457378012933562,0.2126984126984124,0.23951129800711968,0.2577823612206207,0.16666666666666652,0.5,0.5483405483405486,0.30431107354184306
0.9605071099214904,0.6717505656108598,0.7320688426915356,0.23419775474488325,0.5256325528700909,0.35796739765941776,0.3671715705972525,0.3996294068665298,0.36342592592592604,0.32079861111111097,0.353388729955582,0.351176937767697,0.25,0.5,0.6401515151515147,0.3550295857988175
0.9643888321081562,0.641862501824551,0.7905680519605327,0.1468577094112007,0.6221128544976127,0.4158479739551879,0.4209145073993046,0.46413899597620967,0.4360812425328562,0.3799999999999999,0.4178272980501401,0.4204187963930117,0.3064516129032264,0.75,0.7038123167155419,0.3550295857988175
0.9661743024389189,0.7067307692307692,0.8085859076484687,0.1360526149560699,0.5769920694864057,0.3934367601813422,0.3873565656114657,0.45323711504560027,0.38657407407407396,0.34663194444444434,0.3916778024542644,0.4086563718733971,0.28515625,0.5,0.6060606060606055,0.3550295857988175
0.9717245528885243,0.6988235294117646,0.8088319799996508,0.16950646602058117,0.602455282213592,0.4392863570688421,0.4384964634105142,0.4958765159480336,0.45502645502645533,0.40733686067019415,0.42399343234997744,0.45046011507070727,0.25,0.75,0.6695526695526697,0.3550295857988175
0.9831399886805592,0.7265158371040723,0.7332221060606527,0.1672898104113576,0.60897712559344,0.4538753787792924,0.4510193990928011,0.4804336060907328,0.4444444444444442,0.40952380952380985,0.4273274468260544,0.4402871676059683,0.28571428571428603,0.5,0.7061087061087052,0.3550295857988175
0.9773140566196368,0.6887358597285065,0.7534890874943336,0.1960759770335876,0.616314199395771,0.45654498896162643,0.45197257941291724,0.49355776984028665,0.45486111111111116,0.4198263888888887,0.4332487954528341,0.45381664601321425,0.25,0.5,0.7272727272727266,0.3550295857988175
0.9699974085022589,0.656229260935143,0.7171527462959366,0.20849686981359405,0.5967486692562227,0.4159879409321112,0.431832211088361,0.4446270606911251,0.4009406231628456,0.3646913580246913,0.3817625823196851,0.4186639519185862,0.25,0.5,0.6310726310726311,0.3550295857988175
0.9532738222675299,0.6375711574952558,0.652469023609118,0.09637016518559594,0.6386804405028759,0.4576052958635648,0.4601310691412044,0.4992779840471364,0.4372759856630828,0.4044444444444437,0.4370247685010913,0.45524638899361536,0.33064516129032206,0.75,0.6764418377321597,0.3550295857988175
0.9017257751866694,0.6652187028657615,0.5666813667590822,0.06375287545185682,0.6676737160120849,0.46302495920545805,0.46659373235849255,0.48823285905392844,0.4773662551440325,0.4795061728395056,0.5017871034584127,0.4726459601395474,0.4722222222222223,0.75,0.7272727272727266,0.3550295857988175
0.8051554335557469,0.684340271493213,0.6023789478228958,0.25548661016003327,0.628298086606244,0.47689396238752657,0.47255006044129555,0.49960012437647094,0.4703703703703703,0.4569259259259253,0.4842279605510802,0.4886885006108481,0.375,0.75,0.6989898989898986,0.3550295857988175
0.6614284714334921,0.7696381624357689,0.5949140467981457,0.5766970197240051,0.5897639408059812,0.4491409811727882,0.44790014670211953,0.46930255340231586,0.4300062774639044,0.4243691148775892,0.4568155805113454,0.43523046194210924,0.3474576271186445,0.5,0.7031330251669248,0.37458630027078765
0.5340115015803626,0.7994907993966818,0.48221114061409387,0.6491721385507934,0.6054716347767721,0.35454426371969205,0.3702623312094815,0.40765354477333426,0.35144032921810675,0.3555061728395059,0.3714271374438507,0.3816277324191564,0.25555555555555554,0.5,0.6821548821548822,0.3412228796844188
0.7478677313211612,0.5552999562107723,0.6415471169132871,0.36591358713381683,0.1789299288568369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.30107526881720403,0.17178850925749334
0.7510965184075733,0.49613258463719134,0.7092882897433919,0.3259414557889915,0.34590325046409287,0.3224737967329432,0.3307910990899945,0.3780359267544,0.35252119589468967,0.3019812583668,0.32378554343852883,0.33726443317228316,0.2018072289156625,0.5,0.5271997079225992,0.27803521779425466
0.7710966696357247,0.7275414781297136,0.6851867271529215,0.2528971533801674,0.47446410588404664,0.2772664672542948,0.26637322852589707,0.28644420695130446,0.2186948853615518,0.18536155202821902,0.19616910981813485,0.2274307870208907,0.1428571428571428,0.5,0.5425685425685423,0.3550295857988175
0.8120829108289342,0.7752036199095023,0.6501861155057191,0.21217579474079096,0.3994629070157769,0.27585158368323803,0.28224049595959544,0.3052713313113382,0.2445620223398004,0.2094179894179895,0.24395665064188732,0.26356071703018813,0.1825396825396819,0.5,0.5829725829725829,0.3550295857988175
0.8737492064061847,0.7769785432783536,0.7017304160895483,0.13219342997878436,0.41253289153104067,0.2709593321384425,0.2768972034945154,0.33478878398284007,0.28195937873357213,0.2666666666666657,0.27441090115184874,0.2835806597155699,0.22580645161290303,0.5,0.6060606060606055,0.3550295857988175
0.9410479023524516,0.7333907458765143,0.7138807239210228,0.12211797268168212,0.49040054575577496,0.39773290010511353,0.4046920966597698,0.48042388133641456,0.4277180406212664,0.3644444444444441,0.42008582398554495,0.417652984913194,0.28629032258064546,0.5,0.6608015640273708,0.3550295857988175
0.9667350246615456,0.710286576168929,0.7429591183234079,0.1591310710011844,0.5478348439073519,0.4572082156355597,0.46134532851503973,0.52326142410808,0.47266313932980575,0.420458553791887,0.46955829685634676,0.47997534829800026,0.38095238095238226,0.75,0.7272727272727266,0.3550295857988175
0.9715326479567139,0.7492609351432882,0.7067989469388347,0.18746189315823325,0.533975926725172,0.3869985486540166,0.37348948929368886,0.42233792379381363,0.3680188124632564,0.3143915343915351,0.3439770849241599,0.37388169439443564,0.25,0.5,0.6060606060606055,0.3550295857988175
0.9776488438478559,0.6858794336593199,0.7703704632200408,0.19905687379254,0.551700613975247,0.4058479420062042,0.4124312283887219,0.45301230852743,0.4145758661887693,0.35777777777777775,0.3771738312128283,0.4016761744655346,0.25,0.5,0.6783968719452584,0.3550295857988175
0.977211570733445,0.6617252955772881,0.7445489699605785,0.1988206072066261,0.5997466133905087,0.4331323742248392,0.42793429675601313,0.4576171365479733,0.4086021505376345,0.3488888888888888,0.3771738312128283,0.40556994258237244,0.25,0.5,0.658846529814272,0.3550295857988175
0.9855123128271828,0.6800495878014008,0.6983985883517732,0.10338278760867636,0.5909862185986849,0.41047441746389257,0.3905706277660448,0.4273742808041403,0.38660578386605815,0.3441400304414004,0.34688483270923065,0.37756596905931783,0.25,0.5,0.6176836861768367,0.3550295857988175
0.9770750227010083,0.6864742570624922,0.7029267464472444,0.09482627302058177,0.5649546827794572,0.39096489644254984,0.3751078845957623,0.41061381255403306,0.3553553553553557,0.31390390390390355,0.3426855297667606,0.38281328170819373,0.25,0.5,0.6060606060606055,0.3550295857988175
0.9738034753166964,0.7092737927453454,0.6659192420434843,0.39494175605881643,0.6255757515724838,0.45454081218192766,0.43132077684421866,0.46215457526096193,0.4104432301153609,0.38225865209471754,0.4103112199372303,0.42505803416687815,0.3237704918032782,0.5,0.653750620963736,0.3550295857988175
0.9460187542109999,0.6865465143032443,0.6008063498126821,0.6407588134720961,0.6676737160120849,0.48459460611262184,0.47469617559588784,0.4939750792393083,0.47959824231010684,0.44305084745762713,0.4716491194938861,0.46080393898066196,0.3771186440677967,0.75,0.7087827426810476,0.3550295857988175
0.8698369908213053,0.6951095022624436,0.6295101785290247,0.637796923344019,0.6462739174219543,0.4727672186386114,0.4789067318870419,0.49232989804818583,0.4654320987654317,0.4615185185185182,0.47956034028457406,0.46347738215170864,0.41666666666666696,0.75,0.7050505050505054,0.3550295857988175
0.7250822566026773,0.7600583856371337,0.6076198474526346,0.5759283301687781,0.641993957703928,0.4376052319655974,0.4367152346792471,0.4543759700442429,0.407407407407407,0.3888888888888884,0.4212150869532483,0.4097881913756134,0.2661290322580645,0.5,0.6823069403714568,0.3722084367245655
0.5624051874434937,0.795339366515837,0.5557853994521844,0.5255410062139305,0.5966767371601227,0.41677167545921545,0.4023115549147134,0.43476272754624157,0.407407407407407,0.36277777777777764,0.40268188883623957,0.39032071415561065,0.25,0.5,0.665775401069518,0.33936651583710464
0.48351840637145216,0.7306184012066361,0.5696666162957209,0.5519493135084754,0.641993957703928,0.32342311352787423,0.3684851972569074,0.39471962153012985,0.34156378600823123,0.3876543209876542,0.4212150869532483,0.3545698210308803,0.3888888888888893,0.75,0.6700336700336695,0.443786982248521
0.7385077230343136,0.570135746606335,0.3905187487857005,0.5286382604058806,0.0,0.19092712756270824,0.1798355930605786,0.21146635115799217,0.07407407407407396,0.10444444444444434,0.10615071896408912,0.184366830040112,0.0,0.0,0.0,0.0
0.7252686617263855,0.5648663101604279,0.5399791582033666,0.3642677159118388,0.25096127437517257,0.2808076064140783,0.2751157600021279,0.3192944270381801,0.3122895622895623,0.25709595959595966,0.27402592514013113,0.27118472530393056,0.21590909090909083,0.5,0.4903581267217634,0.22592791823561154
0.7254708024012171,0.7257974242951617,0.690682648094733,0.13231919649990198,0.4330002323960036,0.33373023801747337,0.3646680397138047,0.4469915224948915,0.3806267806267809,0.34078632478632453,0.37005078787808543,0.397025997914767,0.2615384615384615,0.5,0.6023310023310025,0.30040964952207627
0.7584391043168459,0.8564910232082905,0.6730259405729617,0.12424437195491134,0.42992885683656734,0.2818539356355778,0.30011459868137,0.3826157531232459,0.3452807646356031,0.2977777777777777,0.3026424753444248,0.33131022206839456,0.25,0.5,0.6060606060606055,0.3550295857988175
0.8204231010719205,0.8715911282545807,0.6514124095844473,0.16589640658348004,0.4108761329305137,0.31208291190790494,0.31738979483737495,0.37292724421405543,0.3302975106253796,0.2941712204007292,0.2932381214494555,0.3282224629385313,0.25,0.5,0.6060606060606055,0.3550295857988175
0.9235747050644427,0.7889330024813894,0.6413549180961453,0.1541924743116967,0.4622356495468285,0.36425036501714025,0.3752734741259989,0.43016603731821146,0.3739545997610514,0.32666666666666666,0.3455544681171432,0.37149947156004215,0.25,0.5,0.623655913978495,0.3550295857988175
0.9750961143150789,0.8355247409137347,0.585115872906443,0.18415107740563363,0.4721762011499857,0.3393940555720629,0.35875340447381365,0.38953287675925496,0.3500597371565113,0.2999999999999998,0.3218399457953778,0.3462672361045014,0.25,0.5,0.6432062561094813,0.3550295857988175
